TargetID	cd1.AVG_Signal	cd2.AVG_Signal	cd3.AVG_Signal	gat1.AVG_Signal	gat2.AVG_Signal	gat3.AVG_Signal
6720457D02RIK	0.0	0.0	0.0	2.8	0.0	0.0
6720458D17RIK	5.2	7.4	5.6	77.9	11.2	34.1
6720458E07RIK	2.9	3.8	3.5	8.4	3.6	9.9
6720458F09RIK	163.6	93.1	111.6	188.0	155.7	147.8
6720458L19RIK	0.8	0.0	0.0	0.0	0.0	0.5
6720460B08RIK	1.9	3.6	0.0	5.2	0.0	0.6
6720460F02RIK	0.0	2.9	0.0	0.0	19.1	0.3
6720460I06RIK	0.9	2.8	0.0	3.8	0.9	3.1
6720463J01RIK	2.9	1.2	0.0	5.0	2.4	1.2
6720463L11RIK	1090.6	601.6	819.2	397.5	263.4	811.7
6720463M24RIK	24.2	21.7	22.0	48.8	79.9	26.7
6720467C03RIK	67.1	50.6	34.9	41.6	57.6	53.0
6720467J09RIK	1.5	3.0	0.1	0.3	0.6	0.0
6720469N11RIK	1.1	1.7	3.0	0.0	8.6	6.1
6720470G16RIK	5.9	5.9	19.2	2.8	14.6	0.4
6720475J19RIK	2.7	3.4	2.0	4.8	0.9	3.1
6720477C19RIK	1.6	1.3	2.4	1.8	0.8	2.6
6720480F11RIK	8.0	3.2	5.4	0.0	2.2	1.6
6720484J09RIK	0.0	0.5	0.4	0.0	0.0	0.0
6720484N05RIK	0.0	0.0	0.1	2.2	0.2	0.0
6720485J18RIK	0.0	0.0	0.0	1.5	0.0	2.1
6720486H14RIK	0.0	0.0	0.0	0.0	0.0	0.0
6720487G11RIK	1.1	1.6	1.2	1.7	3.0	2.9
6720488N08RIK	0.0	0.0	0.0	0.0	0.0	0.6
6720489N17RIK	0.0	0.1	0.0	0.3	0.8	0.2
6720490M18RIK	0.0	0.0	0.0	0.8	0.0	0.0
6820402O18RIK	1.8	0.0	1.7	1.2	1.5	3.5
6820402O20RIK	1.2	2.1	0.0	2.9	0.6	1.5
6820406G21RIK	12.6	16.0	11.7	21.7	9.8	13.5
6820408C15RIK	4.4	3.1	0.0	3.0	2.3	0.0
6820427D17RIK	0.2	0.0	0.0	0.0	0.0	0.0
6820437F20RIK	2.5	0.0	4.2	0.0	0.4	0.0
6820443O06RIK	0.0	0.0	2.0	0.0	1.4	1.0
7030401E22RIK	0.0	0.6	0.0	0.8	0.0	0.5
7030411D10RIK	5.2	3.9	4.0	2.6	4.8	4.0
7030412O03RIK	0.0	0.0	2.6	0.3	3.9	3.3
7030419G21RIK	5.4	5.2	3.6	2.4	3.3	1.3
732482	50.3	40.8	13.8	53.3	36.3	46.5
7330409M10RIK	1.7	1.3	4.8	2.0	0.8	3.6
7330410H16RIK	1.2	2.4	0.0	0.0	6.4	3.9
7330434K15RIK	0.0	0.0	2.3	0.0	1.8	0.7
7330438C15RIK	1.3	0.9	0.1	0.2	0.0	0.0
7420416P09RIK	2.1	0.0	0.9	0.5	0.0	2.4
7420426K07RIK	2.9	0.0	0.5	0.5	0.0	0.0
7420700D11RIK	13.6	23.8	18.6	15.0	20.0	45.8
7530401O03RIK	2.8	0.0	1.4	1.9	2.5	1.6
7530404M11RIK	0.0	2.2	0.0	0.0	0.4	0.0
7530408C15RIK	21.9	22.8	21.8	12.2	9.8	9.6
7530416G11RIK	0.0	0.2	1.8	1.5	1.8	1.0
7530420F21RIK	0.7	2.1	0.9	1.3	0.0	0.0
7530422B04RIK	0.0	0.0	0.0	0.0	0.0	1.3
7530422H14RIK	0.0	1.7	1.1	2.9	1.7	0.0
7530424I01RIK	0.0	0.0	0.0	0.1	0.0	0.0
7530428D23RIK	0.0	2.1	0.0	0.1	0.9	0.0
7530433C13RIK	0.0	2.6	0.0	2.1	1.0	0.0
7630403J24RIK	1.8	0.7	1.5	0.0	1.4	0.0
8030401N12RIK	0.0	0.0	0.0	0.0	0.0	0.0
8030402P03RIK	80.6	38.1	65.2	7.8	2.4	32.1
8030404L10RIK	50.0	55.9	171.6	46.5	14.9	43.0
8030405J07RIK	4.9	4.4	2.2	0.4	0.0	0.0
8030406F08RIK	0.0	0.0	0.0	2.0	3.1	0.0
8030411F24RIK	1.3	0.1	0.0	0.2	1.9	0.3
8030412L05RIK	2.5	0.0	0.0	0.0	1.6	1.4
8030423F21RIK	2.4	0.1	0.2	1.7	0.0	0.0
8030423J24RIK	0.0	0.0	0.0	0.0	0.4	0.0
8030441M13RIK	0.9	1.4	0.0	0.0	0.0	0.0
8030443D09RIK	5.1	6.0	5.6	3.8	2.2	3.2
8030447N19RIK	6.5	9.0	9.9	5.5	2.8	7.0
8030448M07RIK	6.7	5.6	4.1	6.7	10.1	2.4
8030451F13RIK	0.0	0.0	0.0	0.3	0.0	0.5
8030451K01RIK	11.6	7.5	9.6	10.1	15.7	18.2
8030453O22RIK	0.0	1.1	4.1	3.7	0.0	0.2
8030455F02RIK	0.0	0.6	1.4	1.2	0.0	0.0
8030462N17RIK	4.8	3.8	1.6	8.2	2.3	3.0
8030463A06RIK	0.0	1.8	0.0	2.8	0.0	0.0
8030466K23RIK	4.8	6.0	7.2	11.5	6.2	1.8
8030467N07RIK	7.0	10.6	5.2	24.1	7.8	0.3
8030472J01RIK	2.3	0.0	0.3	1.7	0.0	0.9
8030474H12RIK	112.1	71.3	247.1	65.2	10.8	55.9
8030474K03RIK	0.0	0.0	0.5	0.3	0.2	0.0
8030475D13RIK	0.0	0.0	0.0	0.0	2.1	0.1
8030476J24	0.5	0.0	16.5	0.0	1.8	7.9
8030478N11RIK	2.4	2.3	2.2	0.0	2.6	2.0
8030481K01RIK	16.0	15.2	21.7	9.6	13.0	15.2
8030481M12RIK	0.0	0.6	0.0	0.0	1.2	0.0
8030486A12RIK	1.0	2.6	0.8	3.3	3.6	5.6
8030489M13RIK	4.5	1.2	3.2	2.6	2.9	1.7
8030498B09RIK	0.0	0.0	0.6	0.0	0.0	0.3
8430401F14RIK	3.0	0.9	0.0	3.0	0.0	0.4
8430403J19RIK	90.2	83.3	126.1	68.7	87.4	82.5
8430403M15RIK	3.1	2.8	3.5	0.0	0.0	1.8
8430404H04RIK	3.9	4.5	4.7	5.1	3.4	0.0
8430406H22RIK	0.0	0.0	0.0	0.0	0.0	0.0
8430406I07RIK	0.0	1.2	0.0	0.1	0.0	0.8
8430406N16RIK	0.0	0.0	0.0	1.6	0.0	0.1
8430407G10RIK	2.3	6.0	3.8	7.5	4.8	2.7
8430408G22RIK	2.4	0.0	0.0	0.7	7.7	0.0
8430408J21RIK	4.3	4.8	12.8	6.7	0.0	3.9
8430410A17RIK	52.0	51.0	44.2	43.1	29.1	44.5
8430410K20RIK	124.8	101.3	91.9	123.5	171.7	103.0
8430411E10RIK	0.0	1.0	0.0	0.0	0.0	0.0
8430415E04RIK	0.0	0.8	0.5	3.3	2.4	0.0
8430415N23RIK	62.7	61.8	39.9	40.9	29.1	26.6
8430417B06RIK	26.7	21.0	44.0	30.6	8.4	17.8
8430419L09RIK	14.0	18.2	12.3	9.3	6.1	11.9
8430421H08RIK	0.0	3.0	1.2	2.0	0.3	2.6
8430422M09RIK	0.7	0.0	1.6	0.4	0.0	0.0
8430426H19RIK	0.0	0.0	0.0	0.0	0.0	0.0
8430426J06RIK	0.2	0.0	0.0	1.7	0.0	0.0
8430427C03RIK	0.0	2.8	0.0	0.0	2.5	0.0
8430427H17RIK	2.9	3.7	1.2	2.6	4.4	3.5
8430427K15	2.2	0.6	2.2	2.8	4.9	2.6
8430429K09RIK	3.1	2.9	1.9	5.6	7.0	7.4
8430431K14RIK	4.0	2.3	1.9	3.2	3.9	2.4
8430432A02RIK	4.6	3.1	2.5	1.3	3.4	5.7
8430432M10RIK	257.3	144.1	334.6	120.2	109.3	247.8
8430436F23RIK	0.0	0.0	0.0	4.8	0.8	0.0
8430437N05RIK	0.0	0.0	0.0	1.8	0.6	0.0
8430438D04RIK	0.0	0.0	0.0	0.0	1.3	0.0
8430438E03RIK	1.2	2.0	0.0	0.0	0.5	1.0
8430438L13RIK	2.8	3.7	2.9	4.0	2.0	7.7
9030003C19RIK	33.5	24.1	13.8	3.8	9.2	6.6
9030013K10RIK	4.9	8.6	1.1	6.2	4.1	1.7
9030016H15RIK	3.9	30.2	21.8	142.3	11.0	21.4
9030018K07RIK	16.8	13.4	14.1	8.8	10.7	6.7
9030024J15RIK	0.6	5.1	6.1	0.0	19.9	3.8
9030025P20RIK	33.9	36.2	65.3	31.1	37.7	44.7
9030203C11RIK	14.9	14.6	14.4	14.8	10.2	10.4
9030205A07RIK	1.2	0.0	0.0	0.2	0.0	1.6
9030205G03RIK	0.0	0.0	0.0	0.0	0.3	0.0
9030206N17RIK	1.1	0.0	1.0	0.7	0.0	3.2
9030216K14RIK	0.0	2.9	1.1	1.1	0.6	0.3
9030221M09RIK	5.1	3.7	5.4	5.4	1.3	7.9
9030224M15RIK	1.0	0.0	0.0	0.0	3.1	0.0
9030225E01RIK	4.3	5.2	4.5	0.0	0.5	9.2
9030227G01RIK	18.2	11.1	56.1	8.0	7.7	11.4
9030404E10RIK	2.4	4.7	0.0	0.0	1.9	4.6
9030405D14RIK	1.7	1.4	2.8	0.0	0.0	0.0
9030409G11RIK	0.0	2.0	0.0	0.0	0.0	0.0
9030411M15RIK	0.2	0.9	0.0	0.0	0.0	0.0
9030414G15RIK	0.0	0.0	0.0	0.4	0.0	0.4
9030416H16RIK	74.2	82.6	144.9	74.6	47.7	56.8
9030418K01RIK	2.4	1.7	0.6	4.7	48.4	3.6
9030420J04RIK	0.0	0.0	0.0	2.2	1.8	1.3
9030421J09RIK	0.0	0.0	0.0	0.0	0.2	0.0
9030425E11RIK	0.0	0.0	0.6	0.0	1.1	2.8
9030605E16RIK	13.9	13.5	16.0	35.4	10.6	11.2
9030605H24RIK	4.9	0.0	1.5	1.0	0.0	3.5
9030605I04RIK	0.0	1.0	0.0	0.0	0.0	0.0
9030607L17RIK	41.8	22.3	24.7	21.8	19.3	42.5
9030611K07RIK	6.4	6.5	8.8	3.1	6.3	5.3
9030612E09RIK	0.0	0.0	0.0	0.0	0.3	0.2
9030612M13RIK	15.8	0.0	2.4	14.2	11.9	23.1
9030614H07RIK	29.3	28.1	7.0	7.2	0.3	3.9
9030617O03RIK	0.0	0.0	3.5	0.0	0.7	0.6
9030619K07RIK	208.9	162.7	248.4	271.3	210.6	245.3
9030619P08RIK	0.9	0.3	0.5	0.4	3.8	0.0
9030623C06RIK	0.5	4.3	0.0	0.0	3.0	1.0
9030624G23RIK	3.6	3.7	1.8	1.8	1.0	0.7
9030624J02RIK	65.5	86.1	65.6	65.1	77.2	75.4
9030624O13RIK	0.0	0.0	0.8	1.6	0.6	0.0
9030625A04RIK	13.1	18.7	15.2	12.2	9.0	25.6
9030625A11RIK	0.0	0.0	0.0	0.0	0.4	0.0
9130004C02RIK	0.0	0.0	0.0	2.1	0.0	1.8
9130004J05RIK	44.8	27.3	47.6	42.2	22.9	19.5
9130005N14RIK	0.0	0.0	0.0	0.0	8.0	3.4
9130008F23RIK	0.6	0.0	1.7	1.5	0.0	1.1
9130011E15RIK	50.3	47.7	41.3	19.4	42.9	36.6
9130011J15RIK	364.5	256.5	129.4	142.1	211.1	137.8
9130014G24RIK	0.0	1.5	0.0	0.0	0.2	0.0
9130014M22RIK	43.7	47.2	11.6	7.8	3.1	12.2
9130017C17RIK	0.0	0.0	0.0	0.5	3.7	1.6
9130017K11RIK	3.9	2.2	6.3	0.5	6.4	1.6
9130017N09RIK	5.8	3.0	1.6	3.5	2.9	6.1
9130019O22RIK	51.3	22.7	21.4	12.9	32.9	25.4
9130019P16RIK	0.0	0.0	0.0	0.0	0.0	0.2
9130020G22RIK	10.3	1.3	22.6	18.6	9.7	41.5
9130020K20RIK	23.8	19.7	35.9	11.4	18.0	11.3
9130022B02RIK	1.1	3.0	0.0	5.2	2.6	6.6
9130022E12RIK	0.0	1.8	0.0	0.5	0.0	0.0
9130023F12RIK	62.5	30.2	44.9	21.9	18.3	17.2
9130023H24RIK	4.2	3.7	2.4	0.0	6.4	1.2
9130024F11RIK	0.0	0.6	0.0	0.0	0.6	0.0
9130024O20RIK	1.1	3.0	0.3	4.4	0.0	2.3
9130201A12RIK	0.0	5.0	1.2	2.2	1.5	0.0
9130204C11RIK	13.6	10.4	9.3	25.8	15.8	11.4
9130204K15RIK	0.2	0.0	0.0	0.0	0.0	0.0
9130206N08RIK	3.5	0.0	1.5	0.4	0.0	2.8
9130208D14RIK	0.3	0.0	0.0	1.4	2.8	0.0
9130209A04RIK	0.0	0.0	1.4	0.1	0.0	0.0
9130211I03RIK	6.9	29.7	40.8	16.0	38.9	46.0
9130213B05RIK	0.5	0.0	15.4	8.7	5.4	0.2
9130215G10RIK	48.8	21.4	57.0	20.3	14.7	22.1
9130218E19RIK	1.9	10.2	2.1	0.2	21.1	8.1
9130218O11RIK	0.0	0.0	0.0	0.4	3.5	0.1
9130221D24RIK	0.7	3.6	0.0	0.0	0.0	0.0
9130221F21	1.1	0.3	0.0	2.9	0.0	0.3
9130221H12RIK	23.4	20.3	53.3	32.9	40.2	32.8
9130223C08RIK	3.2	2.0	5.6	3.5	7.1	5.4
9130227C08RIK	24.0	35.3	53.7	24.6	23.9	40.8
9130227L01RIK	0.0	1.0	0.0	0.0	0.0	1.3
9130227N12RIK	93.8	77.6	104.9	49.0	19.5	28.7
9130230H23RIK	0.0	0.9	3.0	0.0	0.1	0.0
9130230L23RIK	1.7	1.8	1.8	2.8	2.1	0.0
9130230N09RIK	44.6	23.7	8.7	19.3	26.1	26.3
9130401M01RIK	2.8	0.8	1.6	0.4	1.0	1.4
9130403I23RIK	0.0	1.3	0.3	1.1	2.8	0.0
9130404D08RIK	72.0	72.8	123.3	63.9	80.0	80.4
9130404H23RIK	0.0	0.0	0.0	1.3	0.0	1.1
9130409I23RIK	0.0	0.0	0.8	0.0	2.3	0.0
9130409J20RIK	0.0	0.0	0.0	3.4	0.0	0.0
9130415E20RIK	1297.8	1437.6	1520.4	1166.0	1814.3	1497.5
9130416B15	0.0	0.0	0.0	0.0	0.0	0.7
9130416J18RIK	3.1	5.3	9.5	7.7	2.8	2.3
9130422G05RIK	85.6	71.2	133.3	31.2	16.3	45.4
9130423G08RIK	1.1	0.0	0.0	0.0	0.0	0.0
9130430E04	2.0	0.0	1.3	0.0	1.2	0.5
9130601C02RIK	0.0	0.0	0.1	0.0	0.0	0.0
9130604I18RIK	0.0	0.0	0.0	0.0	0.0	0.0
9130604K18RIK	9.1	12.3	6.8	17.3	91.6	10.9
9230002F21RIK	0.2	2.5	0.3	0.1	0.0	0.0
9230009I02RIK	1.9	1.8	3.4	0.8	3.1	1.1
9230020A06RIK	0.0	0.0	0.0	3.1	0.6	0.0
9230101D24RIK	2.8	3.5	1.2	0.8	5.2	4.6
9230101E03RIK	2.3	1.7	0.0	0.0	0.0	0.0
9230101H05RIK	1.0	2.2	2.4	0.1	1.7	0.0
9230103K20RIK	36.6	21.4	63.1	15.2	7.4	14.0
9230104L09RIK	0.0	1.7	0.0	0.0	3.2	0.0
9230104M06RIK	0.0	5.8	6.2	7.7	6.1	4.7
9230104O11RIK	0.0	0.0	0.0	0.0	0.5	0.0
9230105E10RIK	1.0	0.0	0.0	0.0	0.0	0.0
9230106D20RIK	0.3	2.1	0.0	5.5	0.3	0.4
9230107M04RIK	4.5	0.0	5.2	1.5	1.1	0.5
9230108I15RIK	0.0	0.0	0.0	0.0	1.1	2.2
9230108M03RIK	0.0	3.7	0.7	0.0	0.0	1.1
9230109A22RIK	0.0	0.4	0.0	0.5	2.0	0.0
9230110C19RIK	0.0	2.8	0.0	1.9	1.2	0.0
9230110F11RIK	0.4	0.0	0.0	0.1	0.5	0.0
9230110F15RIK	1.5	1.0	5.1	4.9	3.0	0.0
9230111E07RIK	0.0	3.2	1.7	0.0	2.3	0.0
9230112D13RIK	2.3	0.5	0.8	5.4	0.0	0.0
9230112E08RIK	7.8	9.3	18.6	11.1	15.7	11.6
9230112G11RIK	0.0	1.1	1.5	1.4	3.9	2.2
9230113A21RIK	0.0	0.1	1.0	4.5	1.5	0.0
9230113P08RIK	0.0	0.6	0.0	0.0	0.0	0.0
9230114N12RIK	0.4	0.3	1.7	1.8	6.1	0.2
9230116M18RIK	0.0	0.0	0.0	0.0	0.0	0.1
9230119M08RIK	0.7	0.0	2.3	0.0	2.1	3.2
9330101J02RIK	0.0	0.0	1.1	0.0	0.0	0.4
9330102E08RIK	2.5	2.4	3.4	1.8	0.0	5.3
9330102G19RIK	1.4	0.0	3.0	0.0	0.0	0.0
9330103H15RIK	0.0	0.4	0.9	1.8	0.0	0.0
9330104G04RIK	3.1	0.7	2.0	0.0	0.0	0.0
9330111N05RIK	0.0	2.0	0.0	0.5	0.0	2.4
9330112I12RIK	0.0	0.0	0.0	0.0	0.3	0.4
9330112M16	0.0	0.0	2.5	7.1	0.0	2.2
9330119M13RIK	0.0	0.0	0.0	0.0	0.0	0.0
9330120H11RIK	3.6	4.0	2.7	2.1	2.4	2.3
9330126M15	0.0	0.0	0.0	1.6	1.7	0.4
9330128J19RIK	0.3	0.0	0.0	5.6	0.0	0.0
9330129D05RIK	0.0	0.0	1.8	1.6	2.9	1.1
9330129P17RIK	0.0	0.5	0.0	1.3	0.0	0.6
9330131P21RIK	0.0	2.6	8.0	2.1	1.8	0.8
9330132A10RIK	0.0	0.0	0.0	0.0	0.0	0.0
9330132O05RIK	6.3	0.0	6.2	2.5	3.1	2.6
9330133O14RIK	12.1	10.3	9.3	8.2	18.2	11.5
9330134C04RIK	67.0	63.0	68.3	72.8	47.9	61.3
9330137I11RIK	2.4	0.5	0.0	1.6	0.0	0.3
9330140N01RIK	1.3	1.4	2.3	4.4	1.3	4.1
9330147J08RIK	12.3	24.2	32.6	34.4	28.9	33.7
9330151E04RIK	0.0	0.0	2.3	0.0	0.2	0.3
9330151L19RIK	6.1	1.3	1.7	0.0	1.7	0.7
9330152L17	0.8	0.0	0.5	0.0	0.0	0.0
9330154J02RIK	0.0	0.0	0.6	0.0	0.0	0.0
9330154K18RIK	0.0	0.9	5.6	4.5	6.9	3.0
9330154M19RIK	5.5	3.3	5.4	8.1	7.1	7.2
9330155C01RIK	148.9	141.1	244.3	174.6	168.1	111.5
9330155G14RIK	0.0	0.0	0.0	0.0	0.8	1.0
9330155M09RIK	0.0	0.0	0.0	0.0	0.0	0.0
9330156H06RIK	2.4	2.1	7.1	2.8	4.4	0.0
9330157O18RIK	1.8	1.1	1.0	0.0	0.0	0.0
9330158F14RIK	0.0	0.0	0.3	0.0	1.1	0.0
9330158H04RIK	0.0	2.1	0.0	2.2	0.0	0.0
9330158N06RIK	22.1	12.1	5.7	10.1	2.3	10.2
9330159F19RIK	0.0	0.0	0.6	1.7	0.0	0.0
9330159G10RIK	0.0	0.0	0.0	0.0	0.0	0.0
9330159N05RIK	6.4	6.6	11.1	8.3	6.3	3.7
9330160L15RIK	0.0	3.5	2.0	8.0	1.1	5.0
9330160M08RIK	0.3	0.0	3.9	0.0	0.4	3.6
9330160M17RIK	5.1	0.1	5.9	4.4	1.2	0.0
9330161M13RIK	4.2	5.3	3.0	3.6	1.4	1.9
9330161M17RIK	0.0	1.4	1.8	1.3	0.0	0.0
9330162L04RIK	0.0	0.0	0.0	1.7	0.4	0.0
9330164J24RIK	5.5	0.0	0.0	1.3	0.3	0.0
9330166I09RIK	2.4	0.0	1.9	7.0	4.0	5.2
9330167E06	0.0	1.1	0.0	0.0	0.0	1.2
9330168G06RIK	2.5	2.4	1.2	2.9	0.0	2.2
9330169B04RIK	0.0	0.0	0.0	0.0	2.6	0.0
9330169L03RIK	0.0	0.0	0.0	0.0	0.0	0.0
9330171B01RIK	1.5	0.0	0.4	0.0	0.0	2.8
9330171D12RIK	50.7	40.5	79.9	30.3	10.5	15.5
9330171J21RIK	0.6	0.8	1.5	2.6	0.0	0.0
9330174H21RIK	16.9	5.9	25.1	7.9	8.9	7.5
9330175B01RIK	67.9	73.5	75.9	101.3	63.3	55.1
9330175B10RIK	8.9	8.3	9.3	5.4	1.8	7.7
9330175E14RIK	1.6	2.3	0.0	4.2	0.0	1.2
9330175K08RIK	3.1	7.4	1.1	2.2	0.0	4.6
9330176C04RIK	6.8	0.5	4.2	1.1	1.3	5.8
9330176N13RIK	1.0	1.0	0.1	0.8	0.0	0.0
9330177P18RIK	15.2	17.2	38.4	9.5	6.0	10.0
9330177P20RIK	29.6	34.4	53.5	41.8	27.4	80.1
9330178D15	3.1	0.0	0.0	0.0	0.9	0.0
9330179N16RIK	3.0	0.4	2.0	3.1	0.0	0.0
9330179O15RIK	0.0	0.0	2.2	1.1	0.0	0.0
9330180I18	0.0	3.8	0.0	1.7	0.0	0.0
9330180L10RIK	69.0	116.8	152.2	158.2	168.9	140.2
9330180L21RIK	2.7	1.9	0.0	2.6	1.6	0.0
9330181H08RIK	1.3	1.6	0.0	0.0	0.0	0.0
9330182L06RIK	0.0	0.8	0.0	0.0	0.0	0.0
9330182O14RIK	0.0	0.0	0.0	0.0	0.0	0.0
9330183F02RIK	1.2	0.6	0.0	0.0	0.0	0.0
9330185F14RIK	0.8	1.8	0.5	1.2	3.7	5.0
9330185J12RIK	3.9	6.1	2.6	0.0	4.5	6.0
9330186A19RIK	73.0	56.3	55.2	41.3	119.2	70.5
9330187F13RIK	3.2	5.7	5.2	7.9	5.5	3.8
9330188B09RIK	50.1	33.6	142.9	7.1	26.9	29.2
9330197B14RIK	0.0	0.9	1.4	0.4	0.0	0.0
9330199F12RIK	1.3	0.0	2.9	9.2	2.1	0.0
9330199J02RIK	0.0	0.0	0.4	0.0	0.0	0.0
9330199L01RIK	1.0	0.0	0.0	0.0	0.0	0.2
9330200H04RIK	0.0	0.0	5.3	0.0	2.4	0.1
9330209C19RIK	3.7	2.9	3.7	3.4	0.9	3.0
9330209K13RIK	0.0	2.4	0.0	4.9	1.6	0.6
9330210B09RIK	2.7	1.3	0.0	0.0	0.0	0.0
9430001M03RIK	0.0	0.3	0.0	1.0	0.0	0.0
9430002A10RIK	3.4	6.4	2.9	8.8	4.6	7.6
9430003J03RIK	14.0	12.1	9.7	7.5	5.9	6.1
9430004M15	0.0	0.0	0.0	1.3	0.0	2.1
9430006E19RIK	8.4	3.3	2.0	0.0	2.6	0.7
9430006N12RIK	0.0	3.9	1.2	4.7	0.5	0.1
9430007A20RIK	0.1	0.0	0.0	0.0	0.0	0.0
9430007M11RIK	0.0	0.0	0.9	3.2	4.6	0.0
9430008C03RIK	446.1	204.6	223.1	183.0	63.9	193.6
9430014F16RIK	72.1	67.6	31.8	79.9	47.8	44.5
9430015G10RIK	20.3	25.5	68.5	33.1	25.4	36.6
9430015L11RIK	0.0	2.9	1.6	1.3	2.8	3.6
9430016C22RIK	1.0	2.2	3.7	0.0	1.7	3.0
9430016H08RIK	205.0	160.2	88.9	128.5	101.2	95.8
9430018C17RIK	0.0	0.0	0.5	0.0	0.0	0.0
9430019C24RIK	7.3	2.2	0.8	3.0	5.0	5.1
9430020B03RIK	9.7	6.2	3.9	2.1	1.8	0.0
9430020B04RIK	4.3	1.0	5.3	0.2	0.0	0.0
9430020K01RIK	1.6	3.7	0.6	7.6	1.7	3.7
9430021M05RIK	3.1	0.0	0.0	0.0	0.0	0.0
9430022L01RIK	0.1	0.0	0.0	0.0	0.0	0.7
9430022P05RIK	1.7	0.0	0.0	0.0	0.0	0.0
9430023L20RIK	353.6	323.0	219.1	204.0	356.0	179.9
9430024E24RIK	0.0	1.7	0.0	2.2	0.0	0.3
9430024O13RIK	1.9	2.6	5.4	3.6	3.6	3.0
9430025C20RIK	4.9	2.6	2.3	0.0	0.0	0.5
9430025L01RIK	6.0	0.0	8.8	1.8	2.3	5.5
9430025M13RIK	4.3	0.0	4.1	2.3	2.8	0.0
9430025M21RIK	0.0	0.8	0.0	2.3	0.0	1.3
9430028F23RIK	5.5	3.2	0.0	13.6	3.2	9.1
9430028L06RIK	0.0	0.7	0.0	0.0	2.0	0.4
9430028P18RIK	0.0	1.9	0.0	0.2	1.0	0.0
9430029A11RIK	0.0	0.0	0.0	0.8	0.0	0.0
9430029K10RIK	145.5	156.9	115.8	163.3	212.4	138.5
9430029L20RIK	338.1	230.9	123.9	130.0	148.4	159.5
9430030N17RIK	0.0	2.6	0.8	0.5	0.0	0.0
9430031J16RIK	0.0	0.0	0.2	1.4	0.0	0.0
9430032E06RIK	10.1	7.7	6.0	5.1	6.3	5.5
9430032P18RIK	3.2	0.0	3.8	2.6	0.5	7.8
9430034D17RIK	8.2	5.6	3.9	3.1	1.9	1.5
9430035E05RIK	0.8	1.9	0.0	0.0	0.0	1.9
9430038G21RIK	19.1	8.3	9.2	4.2	0.0	4.1
9430038I01RIK	157.9	139.5	98.6	56.5	94.2	123.3
9430040K09RIK	8.3	9.1	14.3	12.9	6.7	5.9
9430041H01RIK	1.5	2.7	0.0	0.0	0.9	2.0
9430041J06RIK	0.4	0.0	1.7	1.1	1.2	1.7
9430041J12RIK	27.3	22.2	49.1	9.0	2.9	12.2
9430041O17RIK	0.0	0.0	0.0	4.6	0.0	0.0
9430043H11RIK	0.0	0.0	0.0	2.9	0.0	0.0
9430043O10RIK	5.8	8.4	10.8	12.9	2.1	5.9
9430045C13RIK	1.0	2.8	5.0	2.6	5.4	2.6
9430046I01RIK	0.1	0.0	0.4	0.0	6.7	0.2
9430047F21RIK	1.6	0.0	1.5	0.0	0.0	2.7
9430047L24RIK	0.0	0.0	0.0	0.0	0.0	0.0
9430048B09RIK	8.2	6.5	4.5	8.2	1.8	6.4
9430049I24RIK	32.6	18.9	8.4	25.3	22.5	15.0
9430050L06RIK	0.0	0.0	0.0	0.0	0.3	0.0
9430052C07RIK	3.9	0.3	0.5	6.6	20.0	3.3
9430056A22RIK	0.0	1.1	1.2	0.0	1.5	0.2
9430057O19RIK	5.3	3.3	7.1	8.5	4.7	2.6
9430064K01RIK	0.0	0.0	0.1	1.4	0.0	4.4
9430065F12RIK	0.5	0.0	0.0	0.0	0.0	0.0
9430065L19RIK	938.1	880.3	843.6	774.0	536.6	793.8
9430067K09RIK	6.8	6.9	3.6	4.4	7.0	6.4
9430067P06RIK	8.6	9.5	6.6	15.0	4.4	0.9
9430068D24RIK	1.6	3.4	12.5	4.0	6.0	5.3
9430069I07RIK	1.2	0.0	0.0	2.2	0.6	6.8
9430070O13RIK	1.8	0.2	0.2	0.0	0.9	0.0
9430072I10RIK	9.8	11.3	1.6	8.1	9.0	7.1
9430073L23RIK	4.9	2.6	0.0	4.9	4.1	0.2
9430073N08RIK	1.2	0.0	4.4	30.3	0.0	0.0
9430076C15RIK	0.0	0.0	0.0	0.0	0.0	0.1
9430077A04RIK	7.6	7.8	11.0	7.7	11.7	8.6
9430077D24RIK	22.2	14.8	10.0	13.3	10.8	14.9
9430078K10RIK	5.0	11.5	4.2	9.7	1.0	3.8
9430079A18RIK	0.0	2.8	0.0	3.2	0.3	0.0
9430079M16RIK	0.0	2.8	0.0	1.9	0.0	3.2
9430080K19RIK	423.6	340.8	451.3	194.2	426.4	372.8
9430081H08RIK	17.2	21.3	15.0	18.3	17.5	14.1
9430083C07RIK	2.8	0.0	2.0	2.7	1.5	0.7
9430084D13RIK	2.3	4.4	7.4	0.0	4.1	4.5
9430087C24RIK	5.6	4.7	12.2	0.1	3.2	1.2
9430088F20RIK	2.3	0.0	2.2	4.0	2.3	2.3
9430088L24RIK	0.0	3.6	1.3	0.0	0.0	0.0
9430088N01RIK	3.9	10.9	12.6	25.8	8.2	12.6
9430088P09RIK	10.7	10.4	3.0	8.2	6.0	12.6
9430090C23RIK	0.0	0.0	1.3	3.1	3.1	1.0
9430090I01RIK	8.2	9.7	8.6	3.8	5.3	9.0
