	SC	BMC
TMEM68	0.00258718783915	0.00143421362595
TMEM69	-4.86973167972e-06	-6.93629414177e-06
TMEM7	-3.72045826851e-06	5.92098481639e-05
TMEM70	0.000489004865611	0.000110336363444
TMEM71	0.00140426661048	0.00353778089694
TMEM74	-6.09081075024e-06	8.18297819287e-06
TMEM77	0.00122705370779	0.000788530199771
TMEM79	0.000212170876886	8.14686690274e-05
TMEM8	0.000115621040195	-0.0011133414373
TMEM81	-0.0001296892807	0.000159471340667
TMEM82	-1.64273690319e-05	-6.77155794106e-05
TMEM85	-3.19689600361e-05	0.00146113076456
TMEM86A	0.000207672913171	0.000978622375153
TMEM86B	-4.27329646786e-05	-0.000363314784458
TMEM87A	-0.00183474942672	0.00111652950645
TMEM87B	-0.00256241619493	-0.000737049606728
TMEM88	0.00341932181638	0.00165034817966
TMEM89	-1.45706588934e-05	-3.73233621592e-05
TMEM9	0.000777445128995	-0.00385991495957
TMEM90A	3.67763069069e-05	-0.000128784939468
TMEM91	0.000103336459179	0.000147540054104
TMEM92	-9.36685214579e-06	-1.34050645288e-06
TMEM93	0.00296354985467	0.00155053067183
TMEM97	0.00129205356289	0.00163958430543
TMEM98	2.22150495846e-05	0.000172079368213
TMEM9B	-0.000133089047406	8.48701058344e-05
TMF1	-0.000427667137758	-0.00059013760508
TMIE	-3.55853286844e-05	0.000127131378067
TMIGD1	4.32779482944e-05	-8.05654397608e-05
TMLHE	-1.55677325465e-05	-4.83392638565e-05
TMOD1	-0.000431394577803	-0.00742365461941
TMOD2	4.75419131661e-05	-7.56090372444e-06
TMOD3	-0.000658264686019	0.00351790884793
TMOD4	-0.00186047481227	-0.000631748802992
TMPO	0.00023610796552	-0.00144056659626
TMPRSS11A	-0.000284332162744	3.12949022514e-05
TMPRSS11B	-0.000125551124038	-7.61524018804e-05
TMPRSS11C	3.45562242954e-06	-0.000112230118579
TMPRSS11D	5.8996730898e-05	-8.13962045936e-06
TMPRSS11F	9.146063049e-07	-2.37026638397e-05
TMPRSS13	-3.78257293826e-05	-2.30622579682e-05
TMPRSS2	5.40022049626e-06	-1.86747114382e-05
TMPRSS3	0.000120788838988	9.43462659976e-05
TMPRSS4	8.96762318085e-06	-5.29648852983e-05
TMPRSS5	-2.101381653e-05	4.15841542603e-05
TMPRSS6	-1.65718040126e-05	-2.19812543607e-05
TMPRSS7	-1.69593445411e-06	-2.77057234587e-05
TMPRSS8	-3.66643819894e-06	0.000197442346326
TMPRSS9	2.93956916788e-07	-1.49801929815e-05
TMSB10	-0.00412767019835	0.036199031105
TMSB4X	0.0421207395328	0.00736917203383
TMTC2	3.25533457048e-05	2.85383794192e-05
TMTC3	-0.000101058572179	-4.52652143548e-05
TMTC4	-6.14127360419e-07	5.4864682622e-05
TMUB1	0.000258386498353	0.000693813487935
TMUB2	-0.000146700046021	9.97886073284e-05
TNA	-1.03784883644e-05	-1.28081174302e-06
TNC	0.00011260502398	0.000460183302078
TNF	0.000139429886323	-0.000597228535022
TNFAIP1	-0.0013477150662	0.000772689760735
TNFAIP2	0.000950389499562	-0.000697709120531
TNFAIP3	-0.028617887725	0.00231633051702
TNFAIP8	0.00869664683276	0.00965133978401
TNFAIP8L1	1.12756066376e-05	-0.000118598564057
TNFAIP8L2	0.00263224484408	0.00222945754347
TNFAIP8L3	4.11240082423e-06	-5.16895261501e-05
TNFRSF10B	-0.000176510324647	-8.71131804242e-05
TNFRSF11A	9.955585979e-05	4.50685118312e-05
TNFRSF11B	-2.26722301341e-05	6.01868000257e-05
TNFRSF12A	-0.00255538802923	-0.000817691143074
TNFRSF13B	0.00805065983433	0.00374832549661
TNFRSF13C	-0.0025643635579	0.00503128855953
TNFRSF14	-0.000149714200179	-0.000659406120938
TNFRSF17	0.00074452545974	-6.44238124252e-05
TNFRSF18	-0.00115633753789	0.000560776627389
TNFRSF19	0.000191019664837	0.000589875530667
TNFRSF19L	3.28296850391e-05	-0.00012649377199
TNFRSF1A	0.000406742884611	0.00109212500362
TNFRSF1B	-0.000307144655254	0.000391589075063
TNFRSF21	0.00148055976817	0.00120082432367
TNFRSF22	5.85095058107e-05	2.91159778673e-06
TNFRSF23	6.19754075824e-05	-5.39516535283e-06
TNFRSF25	-0.000798850200885	6.59619068079e-05
TNFRSF26	-0.00080618901277	-9.87731586555e-06
TNFRSF4	-0.00887483659983	-0.000457896007485
TNFRSF5	0.000114392353461	-2.20559978027e-05
TNFRSF6	0.000139252402279	0.000803135937457
TNFRSF9	-2.3693953907e-05	9.4144205609e-05
TNFSF10	-2.4975974478e-05	8.75240785612e-05
TNFSF11	5.27769719884e-05	-7.78574064563e-05
TNFSF12	4.87516301269e-06	3.07858485342e-05
TNFSF12-TNFSF13	0.00160800722893	0.000612867401289
TNFSF13B	0.001422074533	0.00387492142265
TNFSF14	0.000308599561597	0.000686010993505
TNFSF15	1.37080027474e-06	1.02287227411e-05
TNFSF18	-5.32995509919e-05	3.08523020748e-06
TNFSF4	-2.34546644808e-05	1.22744672893e-05
TNFSF8	-0.000207672244459	-6.8418498561e-05
TNFSF9	-3.4329841932e-05	9.53680372246e-06
TNIK	-7.04471151853e-05	-2.73680581552e-05
TNIP1	-0.00258621441547	-0.000559033677769
TNIP2	-0.000220433517758	9.45818707597e-05
TNK1	2.75303571444e-05	-0.00116647442337
TNK2	-0.000404091785601	-0.000572561246465
TNKS	-0.000131032871767	1.69864275194e-05
TNKS1BP1	-3.3302487201e-05	0.000155940777301
TNKS2	0.00125091063785	0.00394965662863
TNMD	-2.93169273765e-05	7.86385983154e-05
TNN	-3.49467358529e-05	-2.40152201816e-06
TNNC1	4.5441466952e-05	-0.000176017885676
TNNC2	1.65804385417e-05	8.0786359041e-05
TNNI1	-2.89475944454e-05	-3.26288610526e-05
TNNI2	0.00109177074871	0.000678456948722
TNNI3	-1.8052895046e-05	5.87962174935e-05
TNNI3K	1.41199370812e-06	-3.83862066286e-06
TNNT1	0.00129203496052	0.001995277259
TNNT3	-6.37379859198e-05	9.84580544654e-05
TNP1	0.000197622078019	2.10598424678e-05
TNP2	-3.0368368394e-05	-0.000109253231259
TNPO1	-1.28117857018e-05	-4.6037394149e-05
TNPO2	-5.36415862496e-06	4.80022529519e-05
TNPO3	-0.000331887169913	-0.000127960701503
TNRC15	-0.000172793855679	-5.85521539041e-05
TNRC18	-0.000101238976319	1.55827187551e-06
TNRC6	-1.26522279441e-05	9.18194745478e-06
TNRC6A	-0.00302811652	-0.000218883839017
TNRC6B	-0.000583356066023	-0.000528985391088
TNRC6C	-0.00133343433288	0.000497937872236
TNS1	4.72367930358e-05	-0.000256379973031
TNS3	0.00142452881172	0.00174116644846
TNS4	0.000144895844066	0.000297190771741
TNXB	1.88389564957e-05	2.11689818655e-05
TOB1	-0.00148719055564	0.000936460608897
TOB2	-0.00325273073738	-1.34326917727e-05
TOE1	-0.000377395416428	0.000207609112919
TOLLIP	-0.00131810659873	-8.33193000163e-05
TOLLIP-PENDING	-2.70776795101e-05	-9.82485778511e-05
TOM1	-0.000165218871654	0.000458843659058
TOM1L1	1.42846295854e-05	-0.000839073993532
TOM1L2	3.82416802621e-05	1.63659563857e-05
TOMM22	0.000258135756513	2.83932475894e-05
TOMM34	-0.000572926765274	0.00141718589161
TOMM40	5.022952452e-05	9.97651341496e-05
TOMM40L	0.00225927829609	8.88574315521e-05
TOMM6	-0.000371188736542	0.000294979708742
TOMM7	0.000316447171102	0.0050767489578
TOMM70A	0.00019919203174	0.000196643017866
TOMT	-4.57224192212e-05	-5.85355698775e-05
TOP1	-0.000124148306536	-0.00113073088435
TOP1MT	-4.4270470934e-05	8.00615115922e-05
TOP2A	0.00122050245443	-0.00205627173551
TOP2B	0.000198619056667	-0.000357285439318
TOP3A	0.00022406276431	-4.57291314251e-05
TOP3B	-0.00131877538408	-0.000182363839227
TOPBP1	-1.6353603685e-05	2.74220584563e-05
TOPORS	-0.00139186564953	0.00136067909604
TOR1A	0.000660367432349	0.000548767186344
TOR1AIP1	-0.00255914871137	0.000874869649741
TOR1AIP2	0.000317655125896	0.000722288699688
TOR1B	-0.000396219129536	-0.000182479096946
TOR2A	0.000240500165972	0.000144170694466
TOR3A	0.000219631878862	0.000318826515751
TOX	-0.000362851868408	0.000213909001209
TOX2	-8.67442428376e-05	-5.39967592988e-05
TPBG	-3.76691348684e-05	7.97725242946e-05
TPBPB	-2.39027328162e-05	-1.15044961958e-05
TPCN1	-0.000334270868683	-0.00683959183244
TPCN2	0.000221387125912	0.00109163901564
TPD52	0.00569971184641	0.023791371344
TPD52L1	-7.35130675637e-06	4.05979536068e-05
TPD52L2	0.000805813993153	-0.000556472958359
TPH1	-5.98009429652e-05	7.96501019475e-06
TPI1	0.00660696191831	0.00297373722145
TPK1	-8.32610413638e-05	-0.000224729628649
TPM1	0.000327956974395	-0.0041192136607
TPM2	-4.5654524787e-05	-6.12680961406e-05
TPM3	-0.000483223745106	0.00170918098207
TPM4	-0.00750751098592	0.00453897098292
TPMT	8.78427502143e-06	-7.15058968914e-05
TPO	-5.03940242796e-06	-1.82923655867e-05
TPP1	0.000104135261108	-0.00141903879776
TPP2	-0.000235837814121	-0.000648608561167
TPPP	-2.76758586419e-05	-0.000111718593498
TPPP3	-0.000139804267333	-6.19336833093e-05
TPR	0.00184117521283	0.0023483459501
TPRA40	7.21803579825e-05	-0.00073118789481
TPRGL	0.000686886074575	0.00208498092302
TPRKB	0.00102539157887	0.000110936619529
TPSAB1	2.39079108162e-05	2.51469810902e-06
TPST1	0.00218414105569	-0.000936803147374
TPST2	-0.0200778315749	0.00318750540359
TPT1	6.33291804747e-05	-0.000390919210934
TPTE	3.1452664598e-07	1.63659563857e-05
TPTF-PENDING	-3.43174746049e-05	8.88487371392e-05
TPX2	0.000313060313853	-0.00409510211244
TRA2A	-0.00680898985824	-0.00199132206092
TRABD	0.000335335693714	0.000519078375455
TRAC	1.91427257998e-06	-3.67189153184e-05
TRADD	0.000316571618469	0.000246517603215
TRAF1	-0.00408432328486	0.000544850470377
TRAF2	-0.000165725348108	1.27414714171e-05
TRAF3	-0.00392861791818	0.00123831845829
TRAF3IP1	-9.90640141106e-06	1.63232568078e-05
TRAF3IP2	-0.000404272458038	0.000196335038518
TRAF4	-0.00386199355069	-0.000973933962666
TRAF5	2.023049821e-07	0.000243114722094
TRAF6	-0.000683270889497	-0.000123361362508
TRAF7	0.000111586580636	-0.000434333454667
TRAFD1	0.000375311622015	0.000406746908342
TRAIP	-3.31812116592e-05	-6.68569600948e-05
TRAK1	0.000127466030515	0.000331554565087
TRAK2	-0.00120095108081	-0.0206906044909
TRAM1	0.00359781495131	0.00471617289832
TRAM2	-9.34102682463e-05	-4.08446711384e-05
TRAP1	0.000236934773725	-0.00140472498967
TRAP100-PENDING	-2.71837814251e-05	-2.28862387265e-05
TRAP1A	-5.02890003036e-05	0.000104366198729
TRAPPC1	0.00413863508949	0.000221828875241
TRAPPC10	-0.000153955434205	-0.00235832669946
TRAPPC2	0.000134304156906	0.00022637915555
TRAPPC2L	0.00380313214344	-0.00280994640369
TRAPPC3	0.00094438477908	0.000922263954807
TRAPPC4	0.00176626983301	0.00570397440431
TRAPPC5	-0.000106991405936	7.46903430337e-05
TRAPPC6A	0.00106593226933	0.000269848233246
TRAPPC6B	6.14775327404e-05	7.04138124595e-05
TRAPPC9	-0.000124989464232	0.000119817495506
TRAT1	-0.00115065533173	4.41345189117e-05
TRAV14D-2_U04312_T_CELL_RECEPTOR_ALPHA_VARIABLE_14D-2_3	-1.64402820075e-05	-2.44517504338e-05
TRAV2_AF259071_T_CELL_RECEPTOR_ALPHA_VARIABLE_2_75	-8.67300394934e-05	-0.000105886006543
TRAV6D-3_AF259073_T_CELL_RECEPTOR_ALPHA_VARIABLE_6D-3_12	-0.000112432846746	4.23679732482e-05
TRB	-0.00160899926997	-0.000230698971924
TRBV11_AE000663_T_CELL_RECEPTOR_BETA_VARIABLE_11_244	-0.00031502394925	7.05388746369e-05
TRBV13-1_M15618_T_CELL_RECEPTOR_BETA_VARIABLE_13-1_213	-0.00181747035164	2.10902167502e-05
TRBV19_AE000664_T_CELL_RECEPTOR_BETA_VARIABLE_19_39	-8.7370977732e-05	-2.72116260167e-05
TRBV1_AE000663_T_CELL_RECEPTOR_BETA_VARIABLE_1_207	-0.00405439500462	2.31284879847e-05
TRBV30_X16695_T_CELL_RECEPTOR_BETA_VARIABLE_30_160	-2.63663731214e-05	-0.000135516782434
TRBV31_X03277_T_CELL_RECEPTOR_BETA_VARIABLE_31_33	-0.00111299944762	6.3154646256e-06
TRBV6_AE000663_T_CELL_RECEPTOR_BETA_VARIABLE_6_11	0.000170935091068	2.25297469332e-05
TRBV8_AE000663_T_CELL_RECEPTOR_BETA_VARIABLE_8_270	-0.00406668167039	0.000109599338998
TRCG1	-0.000152205779931	-9.71554938154e-06
TRDMT1	2.48612286523e-05	4.26837109614e-05
TRDN	3.40368396704e-05	-1.68241307633e-05
TRDV5_M23382_T_CELL_RECEPTOR_DELTA_VARIABLE_3_275	-9.04283473429e-05	-0.000101830394313
TREH	-4.79758304588e-05	-7.14517333876e-05
TREM1	-0.000663157144717	0.00575503794511
TREM2	0.000915042343942	0.00146886975365
TREM3	0.0153213094888	0.026473725694
TREML1	0.000942139303524	0.00384664362763
TREML2	-3.10648079654e-06	6.48288110232e-05
TREML4	0.000626066471037	0.000320853064925
TRERF1	-4.057845072e-05	-2.35777671808e-05
TREX1	0.000363880041914	0.000511299651962
TREX2	5.433375282e-05	-1.51424113671e-05
TRF	0.00416417524373	-0.00189153467625
TRFP	0.000392755000702	0.000154466934288
TRFR2	3.87623680567e-05	-0.000788157243901
TRGC4_AF021335_T_CELL_RECEPTOR_GAMMA_CONSTANT_4_206	-3.00717213323e-05	-5.56207398056e-05
TRGV4_AF037352_T_CELL_RECEPTOR_GAMMA_VARIABLE_4_99	0.000101060822888	8.92761155613e-05
TRGV5_AF037352_T_CELL_RECEPTOR_GAMMA_VARIABLE_5_279	-7.59118451882e-05	-8.03824663683e-05
TRGV6_D29793_T_CELL_RECEPTOR_GAMMA_VARIABLE_6_95	-0.000142349567627	1.94007465495e-05
TRGV7_D29794_T_CELL_RECEPTOR_GAMMA_VARIABLE_7_277	-2.04587059519e-05	4.05961928999e-05
TRH	-2.80651970013e-05	-0.000100557271934
TRHDE	-1.9027228668e-05	-1.91523474497e-05
TRHR	-1.21082364251e-05	3.85653775935e-06
TRHR2	-4.15139534574e-05	-1.75001263887e-06
TRIAP1	0.000611888128576	0.000412747004711
TRIB1	7.0389358794e-05	3.0851587738e-05
TRIB2	-0.00284998824648	0.00257839756994
TRIB3	-7.47821009179e-06	-0.000697842719213
TRIM10	-0.00230288618113	-0.029633732995
TRIM11	-0.00188331378515	-0.000374931759507
TRIM14	8.41468306142e-05	3.60353318813e-05
TRIM15	4.78944763226e-05	-7.13887250059e-05
TRIM16	2.75135055919e-05	-4.84660412167e-05
TRIM17	1.8922004406e-05	4.13814181828e-06
TRIM2	-5.74168094377e-05	-0.000169836984368
TRIM21	0.000239997575164	0.000202150758763
TRIM23	-0.000190394013988	-0.000734727346992
TRIM24	-2.01504852013e-05	7.98116988958e-06
TRIM25	-0.0014441844854	0.000484253158728
TRIM26	-0.00163012971645	6.84587136796e-06
TRIM27	0.000861651090037	0.000657465770895
TRIM28	-0.00182139102879	-0.00035919418236
TRIM29	1.7452308218e-05	-5.09869744225e-05
TRIM3	-8.49612890071e-05	-7.91265669802e-06
TRIM30	0.000802177669258	0.00780857399968
TRIM31	4.7178996897e-07	-2.24083208978e-06
TRIM32	0.000936151281359	0.000641539511468
TRIM33	-0.000222264488013	0.000442782043591
TRIM34	9.97852473426e-05	0.000275907352495
TRIM35	1.41311303817e-06	-1.10304232215e-05
TRIM36	-0.000541542068473	-0.000173971563267
TRIM37	0.000111607899578	-0.000307389666648
TRIM38	1.55291275264e-05	3.87063582599e-05
TRIM39	-0.0008098440044	-0.00037165782962
TRIM40	2.7903978017e-05	2.08836888377e-06
TRIM41	0.000701160147275	0.000615940252673
TRIM42	4.24610972073e-06	-3.08044603248e-05
TRIM44	4.35972738238e-06	1.63248545888e-05
TRIM45	0.000102992798642	-5.93717827266e-05
TRIM46	3.54821135999e-05	1.52293878969e-05
TRIM47	-1.45357085252e-05	0.000802598778114
TRIM50	8.88701724636e-05	5.97974890653e-05
TRIM52	-2.76759689716e-05	-8.60153307138e-06
TRIM54	8.66279010127e-05	7.30609449572e-05
TRIM56	0.000100233633585	-0.00461769544007
TRIM58	-8.69437528766e-06	-0.000164839945135
TRIM59	0.00177907672108	-0.00201414948176
TRIM6	2.00324940601e-05	-1.30178677021e-05
TRIM62	1.11928112538e-05	7.75652463029e-05
TRIM63	-1.87661263429e-05	0.000103372353216
TRIM65	-1.14489844456e-05	0.000211293339353
TRIM67	-6.07877979772e-05	-7.50773272198e-06
TRIM68	0.000189053201644	0.000165021666835
TRIM69	-2.2265387457e-05	5.69767154484e-05
TRIM7	-0.00116810458739	0.00014706396724
TRIM71	3.83783569437e-05	2.44843078141e-05
TRIM72	3.40170137116e-05	6.14673212296e-05
TRIM75	2.20207509403e-05	-8.00507339387e-07
TRIM8	-0.00437405388104	0.00341469162692
TRIM9	1.90922746118e-05	-4.6289980344e-05
TRIML1	-2.94057170324e-05	1.99543160377e-05
TRIO	0.000695962918494	0.00103981602091
TRIOBP	0.00642075535276	0.0186337753827
TRIP10	-1.84255717113e-06	0.000178188935627
TRIP11	-2.5689960236e-05	3.27462506188e-05
TRIP12	-0.000818800875791	-7.47497485986e-05
TRIP13	6.59586390459e-05	9.71507719113e-05
TRIP4	4.16008004178e-06	-3.95024222273e-05
TRIP6	-0.000109847886449	-0.000378783404476
TRIT1	-0.00116741338773	0.000165475036897
TRMT1	-0.000355442716684	0.000342697181802
TRMT12	6.53080332491e-05	-0.000245776875399
TRMT2A	-0.00213125056589	0.000246955036686
TRMT2B	0.000368260688206	0.000376195912231
TRMT5	-7.34965072656e-05	2.03720463263e-05
TRMT6	-3.85431581767e-05	-1.25335821698e-05
TRMU	0.000293718179204	2.37091808944e-05
TRNT1	0.00144290391491	0.000135675456785
TRO	-8.27483834727e-06	3.02342947535e-05
TROAP	0.000790463606225	-0.0012247668148
TROVE2	-0.000188526964076	0.000103338943272
TRP53	-7.0876116169e-05	-0.000325727993532
TRP53BP1	-0.00136800153904	-0.000634366781216
TRP53BP2	-0.000339994251525	4.3008818243e-05
TRP53I11	-0.000688477306683	0.000162496914869
TRP53INP1	0.000253433197338	0.00137331066295
TRP53INP2	-0.00437523356904	-0.00220314512959
TRP53RK	8.70390336328e-05	3.56208886743e-05
TRP73	2.00136751629e-05	1.0822838678e-05
TRPA1	-6.24456809719e-06	-1.84149576596e-05
TRPC2	-0.000253538476269	0.000288687651707
TRPC3	1.58188373386e-05	-5.90671804321e-06
TRPC4AP	0.000409700102362	0.000615244129378
TRPC5	1.60513932627e-05	3.65598816103e-05
TRPC6	-5.08162757196e-05	0.00013474470096
TRPC7	5.48320109897e-06	-2.71320681979e-05
TRPM2	-0.000141503345199	-1.93100176681e-06
TRPM3	-2.23381158887e-06	-4.04032899489e-05
TRPM4	-7.09962893128e-05	-4.88244762045e-05
TRPM5	3.83464317346e-05	-1.36717958104e-05
TRPM7	-0.000371760348199	-0.000120151521374
TRPM8	3.28370717666e-06	5.07142960669e-05
TRPS1	-0.00182339386551	0.000763829238442
TRPT1	5.06377460966e-05	-9.82115323873e-05
TRPV1	2.24941995267e-05	4.89197787929e-06
TRPV2	-0.000465847112693	0.00226577945367
TRPV3	-3.95803560219e-06	2.45489345786e-05
TRPV4	1.02192444293e-05	2.21953789736e-05
TRPV5	8.35994853497e-05	-2.83420673105e-05
TRPV6	2.11405418099e-05	-0.000147522582381
TRRAP	-5.23164346463e-05	0.00015326089608
TRRP1	-6.50801121402e-05	-2.98452750177e-05
TRRP2	2.02049742061e-05	-0.000582435116857
TRRP3	-1.45706588934e-05	-9.89808594783e-07
TRRP4	5.06266353258e-05	-2.2717495357e-05
TRRP4AP-PENDING	-0.000487556343888	-0.000327353399891
TRRP5	-0.000148352461361	8.42105507095e-05
TRRP6	-9.15897219106e-06	2.12619347781e-05
TRRP7	9.07992226102e-06	-7.6960989391e-05
TRSPAP1	-6.90455657149e-05	0.000485079625097
TRUB1	0.000369272782277	0.000210179922694
TRUB2	0.0115880867133	-0.00145001563185
TRY10	-0.000498211821207	0.000171299241678
TRY4	-0.000435531042205	1.44875943941e-05
TSC1	-0.000205067295249	-0.000313073492361
TSC2	-0.00116375274796	-0.000301371829564
TSC22D1	-0.000615688067761	-0.000293346620055
TSC22D2	-0.0038102227993	0.000847050716412
TSC22D3	-0.0176210202952	0.0201832240781
TSC22D4	0.000329967618159	0.000436637954943
TSEN15	0.00100799374178	-0.00107723876445
TSEN2	0.00014927688637	-0.000137050216805
TSEN34	0.00163595519081	0.00174271699925
TSEN54	0.000335592121255	-6.43694366498e-05
TSFM	0.000993567457848	0.000624615344336
TSG101	4.09198609775e-05	-0.000802673823857
TSGA10	9.97701505359e-06	1.22388927551e-05
TSGA10IP	1.73558691411e-05	-2.35129315722e-05
TSGA13	3.71532543568e-05	5.72808473501e-05
TSGA14	0.000395934751835	-0.000234621953371
TSGA8	4.21220235912e-05	-6.86945027789e-06
TSHB	2.1282797168e-05	-4.15412003068e-06
TSHR	5.51291418708e-06	3.86497780556e-05
TSHZ1	-0.00262008498981	-0.00027917231171
TSHZ2	-3.1800248154e-05	5.39143207155e-05
TSHZ3	9.20405530641e-05	8.59368473336e-05
TSIX	0.000172312509732	-0.000130120771442
TSKU	2.04442319887e-06	4.39292104877e-05
TSN	-9.20730158239e-05	-0.000627762600737
TSNAXIP1	5.83850982889e-05	-1.5420976477e-05
TSP50	-1.38360589338e-06	-0.000121876238209
TSPAN1	-6.1054861728e-05	-1.62905443321e-05
TSPAN10	6.2916431258e-05	-2.0143690614e-05
TSPAN11	-6.08217526354e-06	1.15404134905e-05
TSPAN12	7.79834370327e-05	2.13621866751e-06
TSPAN13	-8.44898114989e-05	-0.000142853423448
TSPAN14	0.00899589320194	0.014675935329
TSPAN15	-0.000117337548674	-0.000266304088337
TSPAN17	-0.000661077918298	-4.76053014695e-05
TSPAN18	5.75913673936e-05	-9.20747882981e-06
TSPAN2	0.000136296767092	0.000312303089089
TSPAN3	0.000210675111419	0.000386893113245
TSPAN31	-2.99614660153e-05	-0.000157065095757
TSPAN32	0.00413714210965	0.00252808497854
TSPAN33	-0.00102928267053	-0.027160715372
TSPAN4	0.000142204312374	0.000112182436025
TSPAN5	-8.80050963177e-05	2.786781245e-05
TSPAN6	0.000106829779467	0.000147661583354
TSPAN7	0.000189008011253	4.41668656433e-06
TSPAN8	-0.000535442699334	-0.0127039944209
TSPO	0.00511196866256	0.0120339755349
TSPYL1	-6.38206280474e-05	9.64148049364e-05
TSPYL3	0.00271423577371	0.00136424249581
TSPYL4	-1.17575780045e-05	1.03261025367e-05
TSPYL5	-6.35153230319e-05	-9.06573320011e-05
TSR1	-0.000176974356307	2.86636736712e-05
TSR2	-5.97186215e-05	2.99938232384e-05
TSSC1	0.00114045014361	-0.000945047899157
TSSC4	0.000356979991052	-7.88022472865e-05
TSSC6	0.000143443404531	5.94455275762e-05
TSSC8	-0.000724485212917	-0.000442782587178
TSSK4	0.000127555108368	-3.15649482777e-05
TSSK5	-2.58415420686e-06	-4.51010187706e-06
TSSK6	-0.000132467343016	-8.20461717345e-05
TST	-5.33888430506e-05	-0.000203961629708
TSTA3	0.00289427571041	0.0026043157621
TSX	1.31096863862e-05	2.14017564207e-05
TTBK1	-5.88387196808e-05	1.66884245145e-05
TTBK2	1.20459174563e-05	-5.27894126351e-05
TTC1	0.000212430367638	-6.86793592134e-05
TTC12	8.28662857476e-05	-6.91295442997e-05
TTC13	0.000878117514923	0.00106489483064
TTC14	-4.21228392202e-05	-0.00014477924687
TTC15	3.75106504393e-05	-0.000227654154001
TTC16	4.1422624045e-06	0.000135100848762
TTC17	0.00104998102408	0.000741921604204
TTC18	-2.45224887682e-05	-2.30186970745e-06
TTC19	-0.000118051769394	0.000191671329944
TTC21A	2.642831664e-05	-0.000169004906684
TTC21B	-2.97483004517e-05	3.94387382474e-05
TTC22	-0.000149270576002	-4.43759303131e-05
TTC23	0.000105585956553	-2.74264941855e-05
TTC24	8.46585147021e-05	1.91853877269e-06
TTC25	-5.93705340329e-06	-1.35660340989e-05
TTC26	-1.04076134953e-06	9.89643052991e-05
TTC27	0.00188135512271	0.000342679821245
TTC28	-0.00255639035033	0.000108818721919
TTC29	8.49371821984e-05	3.54455036753e-05
TTC3	-2.76463331088e-05	-0.000534188433624
TTC30A1	-1.07585809006e-05	-3.66276900896e-05
TTC30B	-6.66131468428e-05	3.58736200714e-05
TTC32	-2.08829862869e-05	-5.40424675429e-06
TTC33	0.000494859200914	0.000155408802529
TTC35	0.00194444928481	0.00338803730639
TTC37	-0.000107857889756	0.000114247550116
TTC39A	1.36145880185e-05	-0.000644849731501
TTC39B	-0.000736585071894	0.000537384202576
TTC4	0.00108070325381	-0.00025878624132
TTC5	0.000344612494546	0.000363673404288
TTC7	4.35518474141e-05	-5.37611115409e-05
TTC7B	0.000100692654617	0.00218981077142
TTC8	0.000121616099992	4.35721975535e-05
TTC9	1.01713877006e-05	-6.4040587151e-07
TTC9B	1.72989655289e-06	-6.72426165085e-06
TTC9C	0.00204250449891	-0.00126834993505
TTF1	4.92043323437e-06	4.78704352795e-05
TTF2	9.88995940327e-05	-0.000276883318852
TTK	8.11985262066e-06	-2.06739328499e-05
TTL	5.32883302751e-05	6.24169782302e-05
TTLL1	1.64005653486e-05	1.25676053373e-05
TTLL10	2.46688851099e-05	-7.77286227388e-05
TTLL11	4.76000060447e-05	-1.6498155954e-05
TTLL2	-9.9986279424e-05	-3.78677370109e-05
TTLL3	4.81093470814e-05	0.000234431562179
TTLL4	-0.000590769109985	-6.44045474193e-05
TTLL5	-3.26949073252e-06	-5.7597825717e-05
TTLL6	2.87412440556e-05	-3.02356852241e-05
TTLL7	-2.30993681573e-05	-2.65201415854e-05
TTLL8	-2.24867247894e-05	7.49713321032e-05
TTLL9	-4.77770364395e-05	5.80853816722e-05
TTN	9.64157453712e-06	5.13977097819e-06
TTPA	7.5424808419e-06	-0.000118894375021
TTPAL	0.00112871884395	0.00095216752076
TTR	4.87516301269e-06	-5.42641363957e-06
TTYH1	-4.8487320312e-05	-2.90151379077e-05
TTYH2	1.80308804342e-05	9.7698054203e-05
TTYH3	0.00026397005272	8.88095362901e-05
TUB	-9.02072820011e-05	4.72649965e-05
TUBA1A	-0.00375612909771	-0.00114380282227
TUBA1B	-0.00286015751713	-0.0685775303896
TUBA3A	-2.40157190499e-05	-0.000242490476096
TUBA3B	0.00017555451153	-0.00120485190796
TUBA4A	-0.000217031524967	0.000148594916285
TUBA6	-0.00752468224196	-0.0260186138002
TUBA8	0.000170310577791	0.00101605952911
TUBAL3	5.75148718847e-06	2.75087539568e-05
TUBB1	3.54918024736e-05	-2.01364345409e-05
TUBB2A	7.78567795308e-05	2.68010334162e-05
TUBB2B	-0.00316881043573	1.26454667626e-05
TUBB2C	-0.00454955877914	-0.0194399781012
TUBB3	-1.19900410631e-05	-2.22083099133e-07
TUBB4	-5.76837114408e-05	-3.33035823312e-05
TUBB5	0.0130242320865	-0.0215258960177
TUBB6	-0.00215962787117	-0.00179283873754
TUBD1	0.000243226151757	-0.000529616042796
TUBE1	0.000125334133159	-5.07604880524e-05
TUBG1	0.000253441081411	-0.00118913240628
TUBGCP2	0.00037938112024	-0.00444723949783
TUBGCP4	0.000415221023438	0.00026224958359
TUBGCP5	6.3970679488e-06	7.4113459895e-06
TUBGCP6	2.85978227136e-05	2.86186794571e-05
